recorded_date,tail_number,aircraft,date,time,flt_num,dept/dest,altitude,oat,latitude,cg(%mac)_(%),gross_wt_x_1000_(kg),gen_load(%_of_max),lhv,thrust_setting,thrust_setting_dev,thrust_dev_(%),ff_dev_due_to_thrust_setting_(%),book_fn/eng_(kg),book_fn/delta/eng_(kg),fn/delta_eng1_(kg),fn/delta_eng2_(kg),fn/delta_eng3_(kg),fn/delta_eng4_(kg),actual_fn_eng1_(kg),actual_fn_eng2_(kg),actual_fn_eng3_(kg),actual_fn_eng4_(kg),book_ff_eng_1,%ff_dev_eng1_(%),book_ff_eng_2,%ff_dev_eng2_(%),book_ff_eng_3_(%),%ff_dev_eng3_(%),book_ff_eng_4_(%),%ff_dev_eng4_(%),fuel_flow,book_value_of_total_ff,%ff_dev_total_(%),perf_factor,book_fm,fm_dev_(%),mach,cas_(kts),tas_(kts),ground_speed_(kts),dvg/dt,dhp/dt,quality_factor,wt/delta_(kg),sn_eng_1,sn_eng_2,sn_eng_3,sn_eng_4,timestamp,is_year_plausible,perf_factor_isna,fuel_flow_isna
2025-09-12,FHMRO,FHMRO,2025/09/12,02:58:04,CMA574,LFPGVHHH,391,-17,39 N,28.7,206.5,24.0,18628.0,84.470,-0.079,-0.3,-0.5,11122.0,57547.0,57372.,57324.,0.0,0.,11088.,11079.0,0.,0.0,6335.,1.3,6344.0,0.9,0.0,0.0,0.,0.0,12815.0,12679.,1.1,0.03787,0.03809,-0.6,0.83,258,485.,557.,0.004,0.008,0,2345468., , , , ,2025-09-12 02:58:04,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,03:24:40,CMA574,LFPGVHHH,391,-18,37 N,28.6,204.2,23.0,18627.4,84.125,0.164,0.7,0.5,10876.0,56274.0,56729.,56656.,0.0,0.,10964.,10950.0,0.,0.0,6263.,1.6,6269.0,0.4,0.0,0.0,0.,0.0,12661.0,12531.,1.0,0.03829,0.03888,-1.5,0.83,258,485.,548.,-0.007,-0.004,0,2318658., , , , ,2025-09-12 03:24:40,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,04:01:59,CMA574,LFPGVHHH,391,-18,35 N,28.5,200.5,23.0,18629.3,83.290,0.035,0.1,-0.0,10600.0,54842.0,54941.,54894.,0.0,0.,10619.,10610.0,0.,0.0,6085.,1.7,6093.0,0.8,0.0,0.0,0.,0.0,12335.0,12179.,1.3,0.03939,0.03988,-1.2,0.833,259,486.,532.,-0.02,0.055,0,2276310., , , , ,2025-09-12 04:01:59,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,04:13:56,CMA574,LFPGVHHH,391,-18,34 N,28.4,199.4,23.0,18630.5,83.160,0.234,0.9,0.7,10446.0,54048.0,54567.,54521.,0.0,0.,10546.,10537.0,0.,0.0,6047.,1.4,6055.0,0.8,0.0,0.0,0.,0.0,12236.0,12103.,1.1,0.03968,0.04039,-1.7,0.832,259,486.,525.,-0.027,0.000,0,2264202., , , , ,2025-09-12 04:13:56,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,16:36:18,CMA575,VHHHUBBB,320,-3,41 N,27.0,268.4,23.0,18627.7,85.090,0.024,0.1,-0.2,14625.0,53985.0,54031.,54037.,0.0,0.,14638.,14639.0,0.,0.0,8547.,1.6,8545.0,1.3,0.0,0.0,0.,0.0,17343.0,17092.,1.5,0.0288,0.02918,-1.3,0.833,304,500.,418.,0.008,-0.001,0,2189211., , , , ,2025-09-12 16:36:18,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,16:39:18,CMA575,VHHHUBBB,320,-4,41 N,26.9,268.0,23.0,18627.7,84.920,0.352,1.4,1.0,14362.0,53015.0,53730.,53736.,0.0,0.,14555.,14557.0,0.,0.0,8506.,1.1,8504.0,1.1,0.0,0.0,0.,0.0,17200.0,17010.,1.1,0.02907,0.02968,-2.1,0.834,304,500.,418.,-0.009,-0.010,0,2186112., , , , ,2025-09-12 16:39:18,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,16:49:02,CMA575,VHHHUBBB,320,-4,41 N,26.9,266.7,23.0,18627.7,85.070,0.225,0.9,0.5,14518.0,53589.0,54045.,54051.,0.0,0.,14641.,14643.0,0.,0.0,8546.,1.4,8544.0,1.1,0.0,0.0,0.,0.0,17305.0,17089.,1.3,0.02886,0.02938,-1.8,0.833,304,499.,418.,0.005,0.028,0,2175666., , , , ,2025-09-12 16:49:02,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,17:15:45,CMA575,VHHHUBBB,320,-4,41 N,26.8,263.3,23.0,18622.7,84.255,0.256,1.0,0.7,14103.0,52058.0,52567.,52593.,0.0,0.,14241.,14248.0,0.,0.0,8323.,1.2,8324.0,1.2,0.0,0.0,0.,0.0,16848.0,16647.,1.2,0.02961,0.03016,-1.8,0.833,304,499.,427.,-0.012,-0.002,0,2147223., , , , ,2025-09-12 17:15:45,True,False,False
2025-09-13,FHMRO,FHMRO,2025/09/13,01:04:47,CMA575,UBBBLFPG,340,-20,46 N,25.8,260.5,28.0,18624.8,83.760,0.035,0.2,-0.1,13933.0,56472.0,56555.,56562.,0.0,0.,13954.,13956.0,0.,0.0,7742.,1.4,7741.0,1.6,0.0,0.0,0.,0.0,15710.0,15483.,1.5,0.03,0.03041,-1.3,0.808,281,471.,436.,0.009,0.005,0,2332609., , , , ,2025-09-13 01:04:47,True,False,False
2025-09-13,FHMRO,FHMRO,2025/09/13,08:44:05,CMA634,LFPGZSPD,350,-22,47 N,34.9,257.4,27.0,18634.5,83.700,0.389,1.7,1.4,13333.0,56659.0,57646.,57654.,0.0,0.,13565.,13567.0,0.,0.0,7584.,1.4,7582.0,1.2,0.0,0.0,0.,0.0,15365.0,15166.,1.3,0.03132,0.03215,-2.6,0.831,284,481.,519.,-0.013,0.008,0,2404851., , , , ,2025-09-13 08:44:05,True,False,False
2025-09-14,FHMRO,FHMRO,2025/09/14,04:58:10,CMA635,ZSPDUBBB,320,-13,48 N,26.7,272.6,24.0,18634.7,84.110,0.388,1.5,1.1,14692.0,54236.0,55036.,55040.,0.0,0.,14909.,14910.0,0.,0.0,8497.,1.9,8496.0,1.5,0.0,0.0,0.,0.0,17281.0,16993.,1.7,0.02834,0.02914,-2.7,0.831,304,490.,435.,0.007,-0.013,0,2224520., , , , ,2025-09-14 04:58:10,True,False,False
2025-09-14,FHMRO,FHMRO,2025/09/14,05:15:00,CMA635,ZSPDUBBB,320,-13,48 N,26.6,270.4,24.0,18634.7,83.510,0.155,0.6,0.3,14528.0,53630.0,53951.,53954.,0.0,0.,14615.,14616.0,0.,0.0,8340.,1.6,8339.0,1.0,0.0,0.0,0.,0.0,16895.0,16679.,1.3,0.029,0.02946,-1.6,0.832,304,490.,440.,0.001,-0.009,0,2206725., , , , ,2025-09-14 05:15:00,True,False,False
2025-09-14,FHMRO,FHMRO,2025/09/14,10:16:23,CMA635,UBBBLFPG,320,-12,41 N,27.7,286.3,26.0,18635.1,85.220,0.115,0.5,0.2,15448.0,57027.0,57312.,57315.,0.0,0.,15526.,15527.0,0.,0.0,8847.,1.2,8846.0,0.6,0.0,0.0,0.,0.0,17850.0,17692.,0.9,0.02753,0.02783,-1.1,0.832,304,491.,434.,0.011,-0.006,0,2335597., , , , ,2025-09-14 10:16:23,True,False,False
2025-09-14,FHMRO,FHMRO,2025/09/14,11:19:49,CMA635,UBBBLFPG,320,-10,42 N,26.9,277.8,27.0,18635.3,84.390,0.13,0.5,0.2,14753.0,54458.0,54724.,54727.,0.0,0.,14825.,14826.0,0.,0.0,8511.,1.5,8510.0,1.2,0.0,0.0,0.,0.0,17259.0,17021.,1.4,0.02856,0.02901,-1.6,0.832,304,493.,458.,-0.007,0.010,0,2266659., , , , ,2025-09-14 11:19:49,True,False,False
2025-09-14,FHMRO,FHMRO,2025/09/14,11:32:42,CMA635,UBBBLFPG,320,-9,42 N,26.8,276.2,26.0,18634.3,84.770,0.127,0.5,0.2,14891.0,54968.0,55228.,55232.,0.0,0.,14961.,14962.0,0.,0.0,8594.,1.3,8593.0,1.3,0.0,0.0,0.,0.0,17407.0,17186.,1.3,0.02833,0.02874,-1.4,0.831,304,493.,449.,0.008,-0.014,0,2252880., , , , ,2025-09-14 11:32:42,True,False,False
2025-09-14,FHMRO,FHMRO,2025/09/14,11:42:39,CMA635,UBBBLFPG,320,-9,42 N,26.7,274.9,26.0,18634.3,84.510,-0.017,-0.1,-0.3,14831.0,54746.0,54711.,54714.,0.0,0.,14821.,14822.0,0.,0.0,8524.,1.2,8524.0,1.1,0.0,0.0,0.,0.0,17242.0,17048.,1.1,0.02863,0.02886,-0.8,0.832,304,494.,454.,0.007,0.000,0,2242263., , , , ,2025-09-14 11:42:39,True,False,False
2025-09-14,FHMRO,FHMRO,2025/09/14,11:46:53,CMA635,UBBBLFPG,320,-9,42 N,26.7,274.3,27.0,18638.2,84.535,0.312,1.2,0.8,14674.0,54166.0,54795.,54818.,0.0,0.,14844.,14851.0,0.,0.0,8527.,1.5,8529.0,1.0,0.0,0.0,0.,0.0,17271.0,17056.,1.3,0.02854,0.02914,-2.0,0.831,304,493.,454.,0.0,0.001,2,2237685., , , , ,2025-09-14 11:46:53,True,False,False
2025-09-14,FHMRO,FHMRO,2025/09/14,11:49:53,CMA635,UBBBLFPG,320,-10,43 N,26.7,273.9,27.0,18638.2,84.390,0.248,0.9,0.6,14663.0,54123.0,54632.,54635.,0.0,0.,14800.,14801.0,0.,0.0,8502.,0.9,8501.0,1.1,0.0,0.0,0.,0.0,17173.0,17003.,1.0,0.02872,0.02918,-1.6,0.832,304,493.,453.,-0.001,0.003,0,2234517., , , , ,2025-09-14 11:49:53,True,False,False
2025-09-14,FHMRO,FHMRO,2025/09/14,11:53:57,CMA635,UBBBLFPG,320,-10,43 N,26.7,273.4,27.0,18632.6,84.150,0.103,0.4,0.1,14634.0,54019.0,54230.,54233.,0.0,0.,14692.,14692.0,0.,0.0,8442.,1.3,8441.0,1.1,0.0,0.0,0.,0.0,17092.0,16883.,1.2,0.02884,0.02922,-1.3,0.832,304,493.,462.,-0.001,0.008,0,2228954., , , , ,2025-09-14 11:53:57,True,False,False
